id;pi;pj;dij;fij
54336;1377;180;737.33;1
54337;1377;112;1242.154;1
54338;1377;625;1221.613;1
54339;1377;391;484.248;1
54340;1377;3188;1672.979;5
54341;1377;45;1728.972;1
54342;1377;53;1762.49;1
54343;1377;41;1835.615;1
54344;1377;1762;1873.815;9
54345;1377;50;1810.187;1
54346;1377;18703;243.32;12
54347;1377;1730;325.475;2
54348;1377;536;309.079;1
54349;1377;2415;201.905;11
54350;1377;1730;306.423;5
54351;1377;5092;138.295;20
54352;1377;1179;323.407;1
54353;1377;1940;266.485;2
54354;1377;1252;255.215;2
54355;1377;1369;373.31;1
54356;1377;609;32.599;18
54357;1377;1723;429.194;1
54358;1377;2744;266.087;2
54359;1377;1066;431.769;1
54360;1377;1451;282.782;1
54361;1377;852;370.408;1
54362;1377;1067;362.149;1
54363;1377;12815;1779.593;7
54364;1377;2606;1741.008;1
54365;1377;114;2159.161;2
54366;1377;97;2107.379;1
54367;1377;153;2155.836;1
54368;1377;77;2036.776;1
54369;1377;727;2075.149;2
54370;1377;645;1905.963;3
54371;1377;70;2065.621;1
54372;1377;1186;1744.288;2
54373;1377;136;2123.803;1
54374;1377;295;1859.007;1
54375;1377;395;2048.009;1
54376;1377;31144;584.81;10
54377;1377;1438;526.858;1
54378;1377;1237;268.049;4
54379;1377;99;527.299;1
54380;1377;106;573.322;1
54381;1377;2621;480.194;2
54382;1377;16745;782.407;8
54383;1377;1436;673.657;1
54384;1377;1801;918.59;1
54385;1377;1905;822.519;2
54386;1377;600;757.623;7
54387;1377;837;959.426;1
54388;1377;756;660.198;3
54389;1377;12326;459.396;7
54390;1377;3739;585.341;9
54391;1377;1714;636.248;1
54392;1377;1119;898.446;2
54393;1377;3313;359.113;1
54394;1377;665;516.315;1
54395;1377;2080;709.136;3
54396;1377;2665;934.671;9
54397;1377;3732;816.171;2
54398;1377;1897;388.659;1
54399;1377;1740;727.392;1
54400;1377;24001;793.391;11
54401;1377;5492;909.428;1
54402;1377;2251;754.437;1
54403;1377;2609;747.739;1
54404;1377;2853;975.014;2
54405;1377;16554;986.186;8
54406;1377;1010;679.522;1
54407;1377;1677;872.428;2
54408;1377;8672;946.842;8
54409;1377;1607;861.293;1
54410;1377;3681;832.487;3
54411;1377;2342;843.992;1
54412;1377;8919;844.1;3
54413;1377;642;960.293;1
54414;1377;555;863.698;1
54415;1377;1527;755.36;2
54416;1377;1164;983.986;2
54417;1377;296;947.697;2
54418;1377;9103;1572.227;4
54419;1377;326;1544.55;1
54420;1377;409;1545.233;1
54421;1377;2189;1655.237;1
54422;1377;164;1501.581;1
54423;1377;621;1465.602;1
54424;1377;299;1623.555;1
54425;1377;436;1498.322;3
54426;1377;564;1817.253;3
54427;1377;21022;1317.791;3
54428;1377;2415;1248.775;1
54429;1377;698;1316.464;1
54430;1377;845;1098.22;1
54431;1377;14804;1036.135;7
54432;1377;1201;1303.597;1
54433;1377;1533;1357.223;2
54434;1377;706;1208.535;1
54435;1377;1017;1072.456;1
54436;1377;1573;1116.468;1
54437;1377;1390;1269.195;1
54438;1377;1478;1182.316;1
54439;1377;859;1375.992;1
54440;1377;1054;1167.511;1
54441;1377;1630;575.95;4
54442;1377;140;540.693;2
54443;1377;229;589.923;4
54444;1377;3853;647.023;1
54445;1377;169;634.32;4
54446;1377;2238;632.572;1
54447;1377;1208;539.32;1
54448;1377;214;1359.298;1
54449;1377;1967;852.224;4
54450;1377;24;822.046;1
54451;1377;39;936.286;2
54452;1377;37;948.764;4
54453;1377;181;1253.372;6
54454;1377;13903;572.827;9
54455;1377;837;678.177;1
54456;1377;1672;731.917;1
54457;1377;1028;548.409;1
54458;1377;1429;406.357;1
54459;1377;3118;510.256;3
54460;1377;308;618.488;1
54461;1377;1030;476.705;1
54462;1377;2484;668.167;3
54463;1377;16030;857.007;16
54464;1377;1331;773.869;7
54465;1377;1793;565.026;9
54466;1377;1898;1032.059;7
54467;1377;2481;756.949;1
54468;1377;4303;964.763;8
54469;1377;1097;572.987;1
54470;1377;2684;665.255;1
54471;1377;10531;346.195;29
54472;1377;1202;230.925;5
54473;1377;2089;599.722;7
54474;1377;1079;176.704;9
54475;1377;1811;333.769;38
54476;1377;1190;127.541;31
54477;1377;651;277.284;3
54478;1377;352;496.03;2
54479;1377;545;410.698;9
54480;1377;1164;389.744;5
54481;1377;32704;206.252;33
54482;1377;1000;317.233;1
54483;1377;1634;359.006;6
54484;1377;899;425.313;3
54485;1377;249;186.535;1
54486;1377;982;151.524;27
54487;1377;1637;224.162;8
54488;1377;1052;220.938;3
54489;1377;1482;377.893;1
54490;1377;35862;809.846;17
54491;1377;596;886.172;8
54492;1377;280;1012.696;3
54493;1377;664;560.407;1
54494;1377;1196;911.129;6
54495;1377;427;1149.105;2
54496;1377;860;861.96;1
54497;1377;547;870.811;1
54498;1377;2404;705.96;1
54499;1377;457;1292.128;1
54500;1377;1071;921.396;2
54501;1377;1780;1960.313;5
54502;1377;18;1358.707;1
54503;1377;252;1673.996;4
54504;1377;66;1803.946;1
54505;1377;124;2169.868;4
54506;1377;108;1923.083;3
54507;1377;3166;2230.301;4
54508;1377;194;2761.928;2
54509;1377;70;2366.583;4
54510;1377;527;2504.157;3
54511;1377;92;2683.207;1
54512;1377;462;2279.3;2
54513;1377;226;1740.661;2
54514;1377;13;2793.069;1
54515;1377;78;3121.417;1
54516;1377;563;2476.432;2
54517;1377;286;2362.177;1
54518;1377;154;2674.74;1
54519;1377;109;2075.728;1
54520;1377;17;2249.172;1
54521;1377;243;2719.253;1
54522;1377;9297;1368.075;7
54523;1377;1577;1466.31;9
54524;1377;133;1337.955;8
54525;1377;301;1494.242;2
54526;1377;2510;1371.04;7
54527;1377;65;1628.547;2
54528;1377;70;1547.733;1
54529;1377;118;1675.31;2
54530;1377;470;1265.921;1
54531;1377;103;1101.614;1
54532;1377;390;1758.135;3
54533;1377;28731;1013.545;15
54534;1377;3965;1027.076;11
54535;1377;3341;1048.87;7
54536;1377;1083;1117.274;1
54537;1377;10525;1145.812;1
54538;1377;2984;1059.33;2
54539;1377;2890;1213.799;2
54540;1377;8810;1206.278;2
54541;1377;627;1185.366;5
54542;1377;4127;1452.121;8
54543;1377;1642;1450.163;5
54544;1377;168923;722.913;33
54545;1377;79400;1063.364;20
54546;1377;29365;715.434;14
54547;1377;20445;742.416;9
54548;1377;150;127.619;7
54549;17339;11814;821.742;122
54550;17339;17691;867.702;15
54551;17339;1699;793.26;19
54552;17339;346;631.722;6
54553;17339;961;897.154;13
54554;17339;920;898.478;15
54555;17339;1162;654.894;21
54556;17339;726;723.058;8
54557;17339;1551;770.604;9
54558;17339;604;966.776;152
54559;17339;892;758.536;12
54560;17339;1337;937.866;8
54561;17339;875;745.187;10
54562;17339;736;910.158;4
54563;17339;2953;939.439;29
54564;17339;808;990.043;18
54565;17339;10225;1353.838;93
54566;17339;930;1286.174;31
54567;17339;647;1226.215;48
54568;17339;838;1322.181;17
54569;17339;663;1384.559;19
54570;17339;4049;1398.994;33
54571;17339;827;1220.509;7
54572;17339;11619;1403.947;289
54573;17339;1382;1375.731;34
54574;17339;55521;1312.416;290
54575;17339;1221;1397.249;10
54576;17339;7281;1335.49;67
54577;17339;8560;1316.092;49
54578;17339;515;1297.796;4
54579;17339;1564;1351.589;40
54580;17339;2390;1363.495;22
54581;17339;852;1395.44;6
54582;17339;1009;1417.0;10
54583;17339;496;1309.602;6
54584;17339;1047;1242.775;9
54585;17339;2616;1429.027;20
54586;17339;189;1424.857;9
54587;17339;1644;1146.12;20
54588;17339;37177;1396.641;281
54589;17339;810;1412.41;11
54590;17339;494;1297.92;7
54591;17339;1844;1456.022;21
54592;17339;1421;1293.102;16
54593;17339;3363;1376.952;29
54594;17339;4803;1411.905;113
54595;17339;6981;1278.58;87
54596;17339;482;1176.833;11
54597;17339;471;1425.552;87
54598;17339;65;1329.671;14
54599;17339;185;1410.58;10
54600;17339;2858;1011.427;243
54601;17339;523;1245.593;2
54602;17339;454;1069.662;5
54603;17339;217;1126.816;6
54604;17339;38;1173.245;2
54605;17339;2314;1108.421;23
54606;17339;300;1370.07;9
54607;17339;655;1222.968;7
54608;17339;433;1300.339;5
54609;17339;5086;878.088;123
54610;17339;761;941.908;101
54611;17339;458;851.232;14
54612;17339;744;941.533;17
54613;17339;513;729.681;20
54614;17339;757;757.179;49
54615;17339;259;844.498;9
54616;17339;286;861.478;49
54617;17339;426;902.528;21
54618;17339;5313;507.298;400
54619;17339;315;496.81;48
54620;17339;113;420.8;61
54621;17339;180;558.421;123
54622;17339;112;1128.951;132
54623;17339;129;766.342;15
54624;17339;625;1108.745;211
54625;17339;454;544.717;74
54626;17339;419;384.335;39
54627;17339;137;250.542;112
54628;17339;421;200.65;42
54629;17339;391;297.251;213
54630;17339;96;698.251;61
54631;17339;142;918.726;135
54632;17339;3188;1592.743;130
54633;17339;48;957.309;1
54634;17339;45;1637.769;8
54635;17339;15;1626.823;3
54636;17339;20;1700.952;2
54637;17339;29;1651.591;2
54638;17339;53;1683.019;28
54639;17339;16;1698.672;8
54640;17339;41;1750.703;23
54641;17339;1762;1784.237;249
54642;17339;52;1723.653;42
54643;17339;122;1627.153;27
54644;17339;50;1720.405;21
54645;17339;18703;434.022;381
54646;17339;1730;531.7;30
54647;17339;536;514.197;9
54648;17339;2415;403.759;169
54649;17339;1730;498.396;149
54650;17339;5092;323.462;383
54651;17339;1179;476.806;14
54652;17339;1940;361.277;55
54653;17339;1252;405.513;31
54654;17339;1369;577.455;10
54655;17339;609;211.941;121
54656;17339;1723;614.829;31
54657;17339;2744;467.596;52
54658;17339;1066;534.482;34
54659;17339;1451;450.585;24
54660;17339;852;531.376;18
54661;17339;1067;493.77;23
54662;17339;12815;1970.75;169
54663;17339;2606;1925.158;21
54664;17339;114;2317.944;59
54665;17339;97;2298.964;2
54666;17339;153;2331.161;18
54667;17339;77;2235.23;5
54668;17339;727;2268.441;10
54669;17339;645;2105.119;60
54670;17339;70;2262.91;3
54671;17339;1186;1922.168;34
54672;17339;136;2318.697;1
54673;17339;295;2047.456;3
54674;17339;395;2235.957;4
54675;17339;31144;650.405;335
54676;17339;482;707.061;5
54677;17339;718;444.984;17
54678;17339;1094;703.551;15
54679;17339;1182;730.488;7
54680;17339;538;472.465;22
54681;17339;1438;523.676;32
54682;17339;68;566.215;3
54683;17339;1237;250.635;198
54684;17339;417;501.889;10
54685;17339;99;562.738;4
54686;17339;106;608.804;4
54687;17339;534;702.59;13
54688;17339;2194;382.332;54
54689;17339;1104;597.673;17
54690;17339;2621;452.435;69
54691;17339;16745;776.053;248
54692;17339;1436;639.526;24
54693;17339;887;1024.093;16
54694;17339;1801;891.941;38
54695;17339;1313;754.574;28
54696;17339;850;783.333;6
54697;17339;998;819.616;5
54698;17339;1905;811.34;50
54699;17339;600;667.71;210
54700;17339;486;711.402;7
54701;17339;837;909.5;7
54702;17339;1226;674.213;71
54703;17339;756;591.579;143
54704;17339;2489;820.994;30
54705;17339;12326;653.015;123
54706;17339;3739;777.523;84
54707;17339;1714;838.613;18
54708;17339;1119;1087.675;70
54709;17339;3313;564.529;34
54710;17339;665;718.528;20
54711;17339;2080;902.919;26
54712;17339;2665;1135.427;178
54713;17339;3732;1014.834;48
54714;17339;1897;591.489;21
54715;17339;1740;896.088;28
54716;17339;24001;947.851;346
54717;17339;5492;1065.869;59
54718;17339;2251;933.237;12
54719;17339;2609;938.636;77
54720;17339;2853;1138.531;22
54721;17339;16554;1139.55;379
54722;17339;1010;861.612;5
54723;17339;1677;1038.426;16
54724;17339;8672;1102.059;184
54725;17339;4774;757.32;60
54726;17339;1607;1039.593;11
54727;17339;3681;995.578;87
54728;17339;2342;1004.202;43
54729;17339;8919;905.656;111
54730;17339;484;996.318;6
54731;17339;2085;1100.972;10
54732;17339;642;984.462;19
54733;17339;555;955.2;42
54734;17339;1527;836.28;92
54735;17339;879;874.604;12
54736;17339;1164;1072.476;58
54737;17339;662;917.819;5
54738;17339;1273;887.376;12
54739;17339;296;1020.619;19
54740;17339;9103;1767.994;96
54741;17339;326;1726.835;10
54742;17339;409;1748.271;16
54743;17339;2189;1853.013;41
54744;17339;164;1700.493;1
54745;17339;621;1662.458;12
54746;17339;299;1813.467;8
54747;17339;436;1701.461;12
54748;17339;564;2020.312;52
54749;17339;21022;1518.017;142
54750;17339;2415;1450.677;17
54751;17339;698;1518.652;13
54752;17339;845;1293.301;4
54753;17339;14804;1241.907;186
54754;17339;1201;1508.861;28
54755;17339;1533;1557.912;18
54756;17339;706;1404.612;4
54757;17339;1017;1272.349;27
54758;17339;1573;1315.31;20
54759;17339;1390;1470.821;10
54760;17339;1478;1382.813;16
54761;17339;859;1575.15;12
54762;17339;1054;1369.845;13
54763;17339;1630;530.745;299
54764;17339;88;310.852;62
54765;17339;248;575.726;32
54766;17339;140;481.594;44
54767;17339;229;494.97;257
54768;17339;3853;767.229;107
54769;17339;169;585.643;115
54770;17339;2238;713.395;78
54771;17339;815;735.086;25
54772;17339;817;1246.062;34
54773;17339;1208;623.443;86
54774;17339;1448;1883.965;89
54775;17339;214;1549.388;17
54776;17339;368;630.537;25
54777;17339;492;835.264;23
54778;17339;375;1235.876;42
54779;17339;208;1718.002;21
54780;17339;1967;702.356;392
54781;17339;24;671.025;47
54782;17339;39;788.91;106
54783;17339;37;788.852;354
54784;17339;181;1102.259;268
54785;17339;13903;778.829;229
54786;17339;837;884.394;7
54787;17339;1672;938.166;16
54788;17339;1028;753.434;21
54789;17339;1429;605.204;38
54790;17339;3118;709.663;71
54791;17339;308;822.695;8
54792;17339;1030;682.772;15
54793;17339;2484;863.637;25
54794;17339;16030;1058.988;363
54795;17339;1331;972.044;162
54796;17339;1793;769.487;195
54797;17339;1898;1237.693;162
54798;17339;2481;961.982;49
54799;17339;4303;1170.618;192
54800;17339;1097;765.519;16
54801;17339;2684;871.035;41
54802;17339;10531;516.114;247
54803;17339;1202;435.156;22
54804;17339;2089;754.722;73
54805;17339;1079;382.39;58
54806;17339;1811;510.614;457
54807;17339;1190;310.575;173
54808;17339;651;412.094;29
54809;17339;352;644.896;14
54810;17339;545;575.493;68
54811;17339;1164;576.36;13
54812;17339;1101;206.252;141
54813;17339;1000;175.331;336
54814;17339;1634;164.154;773
54815;17339;899;221.26;454
54816;17339;211;101.02;335
54817;17339;249;70.208;275
54818;17339;982;54.797;936
54819;17339;1637;23.801;662
54820;17339;1052;263.592;428
54821;17339;1482;451.101;244
54822;17339;35862;608.833;636
54823;17339;596;680.28;469
54824;17339;232;337.353;20
54825;17339;358;367.335;32
54826;17339;1142;551.614;38
54827;17339;280;808.384;273
54828;17339;574;458.418;25
54829;17339;664;355.896;129
54830;17339;1196;715.053;306
54831;17339;427;954.703;105
54832;17339;860;685.183;19
54833;17339;1428;470.273;56
54834;17339;547;672.36;37
54835;17339;2404;502.841;89
54836;17339;578;636.707;12
54837;17339;457;1101.31;14
54838;17339;971;522.306;15
54839;17339;399;735.048;70
54840;17339;1071;737.373;54
54841;17339;270;614.939;10
54842;17339;795;675.045;17
54843;17339;1780;1758.641;163
54844;17339;18;1155.396;27
54845;17339;252;1469.694;134
54846;17339;66;1607.051;61
54847;17339;124;1969.097;84
54848;17339;108;1719.918;73
54849;17339;3166;2124.052;135
54850;17339;194;2625.875;30
54851;17339;70;2295.761;95
54852;17339;527;2381.121;43
54853;17339;92;2575.103;10
54854;17339;462;2174.785;41
54855;17339;226;1643.392;38
54856;17339;13;2632.424;12
54857;17339;78;2974.247;24
54858;17339;563;2375.693;33
54859;17339;286;2256.516;34
54860;17339;154;2582.033;10
54861;17339;109;1965.536;55
54862;17339;17;2147.482;11
54863;17339;243;2603.01;34
54864;17339;9297;1190.763;343
54865;17339;240;1388.628;41
54866;17339;135;1279.31;36
54867;17339;1577;1272.49;552
54868;17339;162;1484.77;29
54869;17339;133;1135.442;226
54870;17339;301;1329.761;28
54871;17339;2510;1172.9;325
54872;17339;65;1440.999;3
54873;17339;70;1348.85;17
54874;17339;118;1496.548;32
54875;17339;470;1094.651;15
54876;17339;103;919.53;16
54877;17339;83;1300.378;23
54878;17339;390;1581.25;83
54879;17339;193;1265.375;20
54880;17339;28731;1150.061;461
54881;17339;1418;1114.525;18
54882;17339;3965;1173.959;299
54883;17339;3341;1164.756;67
54884;17339;1083;1227.023;6
54885;17339;10525;1286.138;104
54886;17339;765;1110.708;6
54887;17339;2984;1194.908;81
54888;17339;2890;1338.534;17
54889;17339;8810;1317.126;37
54890;17339;627;1330.763;108
54891;17339;4127;1428.661;199
54892;17339;1642;1417.355;109
54893;17339;168923;911.765;758
54894;17339;79400;1219.901;600
54895;17339;29365;913.938;299
54896;17339;20445;574.416;517
54897;17339;150;329.111;24
54898;1289;11814;781.271;2
54899;1289;346;641.267;1
54900;1289;1162;634.933;1
54901;1289;726;734.349;1
54902;1289;1551;747.671;1
54903;1289;604;899.224;1
54904;1289;892;710.894;1
54905;1289;875;747.878;1
54906;1289;10225;1242.247;3
54907;1289;647;1111.532;1
54908;1289;838;1217.657;1
54909;1289;663;1266.273;2
54910;1289;4049;1273.378;1
54911;1289;11619;1272.224;7
54912;1289;55521;1146.274;12
54913;1289;7281;1171.301;5
54914;1289;8560;1149.059;3
54915;1289;1564;1190.777;1
54916;1289;496;1163.36;1
54917;1289;1047;1076.415;1
54918;1289;2616;1282.539;1
54919;1289;37177;1232.713;12
54920;1289;1844;1281.006;4
54921;1289;1421;1123.534;1
54922;1289;3363;1210.381;2
54923;1289;4803;1245.475;7
54924;1289;6981;1104.23;2
54925;1289;482;1007.807;1
54926;1289;471;1250.33;5
54927;1289;2858;836.873;6
54928;1289;454;896.08;1
54929;1289;38;997.96;2
54930;1289;2314;933.091;2
54931;1289;300;1195.22;1
54932;1289;433;1125.262;1
54933;1289;5086;712.674;5
54934;1289;761;781.226;5
54935;1289;458;700.86;1
54936;1289;513;554.368;2
54937;1289;757;592.771;6
54938;1289;259;684.967;1
54939;1289;286;688.874;2
54940;1289;5313;607.609;12
54941;1289;315;612.0;1
54942;1289;113;517.664;1
54943;1289;112;1246.044;4
54944;1289;129;894.228;1
54945;1289;625;1226.382;6
54946;1289;454;626.02;1
54947;1289;391;370.618;2
54948;1289;96;822.074;1
54949;1289;142;1038.918;2
54950;1289;3188;1417.621;3
54951;1289;45;1462.462;2
54952;1289;15;1451.543;1
54953;1289;20;1525.882;1
54954;1289;29;1476.437;1
54955;1289;53;1507.904;2
54956;1289;41;1575.395;3
54957;1289;1762;1608.918;9
54958;1289;52;1548.46;2
54959;1289;122;1452.356;2
54960;1289;50;1545.085;1
54961;1289;18703;484.143;9
54962;1289;1730;617.82;1
54963;1289;2415;477.217;7
54964;1289;1730;544.307;7
54965;1289;5092;383.384;8
54966;1289;1179;476.736;1
54967;1289;1940;329.497;4
54968;1289;1252;413.488;3
54969;1289;609;304.803;2
54970;1289;1723;642.065;3
54971;1289;2744;534.97;5
54972;1289;1066;478.587;3
54973;1289;1451;469.616;1
54974;1289;852;533.179;1
54975;1289;1067;469.647;3
54976;1289;12815;2094.483;1
54977;1289;645;2213.93;1
54978;1289;295;2174.949;1
54979;1289;395;2364.043;1
54980;1289;31144;553.145;12
54981;1289;1438;387.765;1
54982;1289;68;440.871;1
54983;1289;1237;165.391;16
54984;1289;534;590.935;3
54985;1289;2194;306.267;4
54986;1289;2621;307.382;5
54987;1289;16745;626.731;12
54988;1289;1436;481.004;1
54989;1289;1801;731.347;2
54990;1289;1313;580.177;4
54991;1289;998;651.908;1
54992;1289;1905;658.818;4
54993;1289;600;492.984;11
54994;1289;837;740.964;1
54995;1289;1226;539.014;4
54996;1289;756;421.627;8
54997;1289;2489;670.406;2
54998;1289;12326;775.388;5
54999;1289;3739;901.407;2
55000;1289;1714;943.075;2
55001;1289;3313;661.23;2
55002;1289;2080;1024.182;2
55003;1289;2665;1242.491;2
55004;1289;3732;1127.19;3
55005;1289;1897;697.413;1
55006;1289;1740;1042.043;2
55007;1289;24001;918.164;7
55008;1289;5492;1035.205;2
55009;1289;2609;962.206;4
55010;1289;2853;1115.006;1
55011;1289;16554;1103.507;8
55012;1289;8672;1069.057;6
55013;1289;4774;776.266;3
55014;1289;1607;1039.042;1
55015;1289;3681;975.003;2
55016;1289;2342;979.766;1
55017;1289;8919;793.64;5
55018;1289;2085;954.021;2
55019;1289;642;846.629;1
55020;1289;555;864.391;2
55021;1289;1527;741.187;2
55022;1289;662;785.928;1
55023;1289;296;913.632;2
55024;1289;9103;1884.307;2
55025;1289;326;1861.727;1
55026;1289;409;1846.438;2
55027;1289;2189;1965.246;2
55028;1289;164;1810.466;1
55029;1289;621;1776.838;1
55030;1289;299;1939.088;1
55031;1289;436;1799.374;2
55032;1289;564;2117.821;4
55033;1289;21022;1625.21;4
55034;1289;14804;1327.531;5
55035;1289;1201;1597.147;2
55036;1289;1533;1663.811;2
55037;1289;1017;1381.04;2
55038;1289;1573;1426.278;1
55039;1289;1054;1471.528;1
55040;1289;1630;694.371;7
55041;1289;88;447.545;1
55042;1289;140;642.314;1
55043;1289;229;640.055;6
55044;1289;3853;933.965;4
55045;1289;2238;887.11;6
55046;1289;817;1377.673;1
55047;1289;1208;796.335;1
55048;1289;1448;2041.055;3
55049;1289;368;801.678;1
55050;1289;492;994.212;1
55051;1289;1967;796.495;5
55052;1289;39;882.754;3
55053;1289;37;868.293;5
55054;1289;181;1184.743;3
55055;1289;13903;854.243;6
55056;1289;1672;1016.769;1
55057;1289;1429;657.723;1
55058;1289;3118;759.13;1
55059;1289;1030;761.252;1
55060;1289;2484;898.747;1
55061;1289;16030;1107.895;10
55062;1289;1331;1011.088;4
55063;1289;1793;834.264;8
55064;1289;1898;1302.941;2
55065;1289;4303;1238.719;5
55066;1289;1097;797.591;2
55067;1289;10531;659.502;7
55068;1289;1202;540.241;1
55069;1289;2089;908.238;2
55070;1289;1079;470.484;1
55071;1289;1811;649.273;10
55072;1289;1190;442.245;3
55073;1289;651;570.033;1
55074;1289;545;722.499;2
55075;1289;1101;317.233;2
55076;1289;32704;175.331;36
55077;1289;1634;253.289;16
55078;1289;899;190.923;17
55079;1289;211;154.607;6
55080;1289;249;245.433;3
55081;1289;982;204.375;19
55082;1289;1637;185.233;14
55083;1289;1052;436.088;8
55084;1289;1482;623.915;8
55085;1289;35862;521.845;21
55086;1289;596;646.716;10
55087;1289;232;233.846;3
55088;1289;358;220.804;4
55089;1289;1142;471.672;2
55090;1289;280;733.46;9
55091;1289;574;318.664;2
55092;1289;664;303.322;5
55093;1289;1196;609.853;10
55094;1289;427;843.071;2
55095;1289;860;545.655;1
55096;1289;1428;349.183;3
55097;1289;547;574.75;2
55098;1289;2404;429.774;3
55099;1289;971;406.753;2
55100;1289;399;647.228;3
55101;1289;1071;607.725;3
55102;1289;1780;1738.203;6
55103;1289;252;1437.739;4
55104;1289;66;1604.584;1
55105;1289;124;1951.128;1
55106;1289;3166;2238.446;2
55107;1289;194;2712.53;1
55108;1289;527;2480.812;3
55109;1289;462;2290.249;1
55110;1289;226;1766.86;1
55111;1289;78;3048.13;1
55112;1289;154;2704.415;1
55113;1289;109;2077.7;2
55114;1289;243;2707.68;1
55115;1289;9297;1051.178;9
55116;1289;240;1277.797;2
55117;1289;135;1149.953;1
55118;1289;1577;1158.135;13
55119;1289;133;1047.167;12
55120;1289;2510;1069.398;10
55121;1289;70;1246.653;1
55122;1289;118;1358.488;1
55123;1289;470;948.699;1
55124;1289;103;786.332;2
55125;1289;390;1441.045;4
55126;1289;28731;1095.218;12
55127;1289;1418;1069.149;1
55128;1289;3965;1129.755;3
55129;1289;3341;1089.566;2
55130;1289;10525;1232.654;2
55131;1289;2984;1138.154;3
55132;1289;627;1282.045;3
55133;1289;4127;1264.982;7
55134;1289;1642;1250.827;2
55135;1289;168923;1039.608;16
55136;1289;79400;1186.013;10
55137;1289;29365;1027.069;5
55138;1289;20445;425.187;19
55139;1289;150;410.097;3
55140;3252;11814;982.439;8
55141;3252;1699;956.956;1
55142;3252;604;1121.51;6
55143;3252;10225;1489.793;2
55144;3252;647;1360.026;2
55145;3252;838;1462.251;1
55146;3252;4049;1525.18;2
55147;3252;11619;1525.069;15
55148;3252;55521;1386.804;14
55149;3252;7281;1414.194;7
55150;3252;8560;1388.291;2
55151;3252;1564;1436.906;2
55152;3252;1644;1231.941;1
55153;3252;37177;1475.727;16
55154;3252;1844;1492.271;1
55155;3252;1421;1358.373;1
55156;3252;3363;1450.088;2
55157;3252;4803;1485.277;10
55158;3252;6981;1291.259;6
55159;3252;471;1447.748;6
55160;3252;65;1330.24;1
55161;3252;2858;1056.012;9
55162;3252;300;1386.78;1
55163;3252;5086;862.098;7
55164;3252;761;913.45;3
55165;3252;744;893.248;1
55166;3252;757;742.197;2
55167;3252;286;869.585;4
55168;3252;426;902.271;1
55169;3252;5313;358.433;20
55170;3252;315;359.067;1
55171;3252;113;268.969;2
55172;3252;180;395.554;7
55173;3252;112;993.944;7
55174;3252;625;974.156;9
55175;3252;454;386.791;3
55176;3252;419;233.136;6
55177;3252;137;139.151;12
55178;3252;421;157.717;2
55179;3252;391;133.835;25
55180;3252;96;568.799;2
55181;3252;142;786.095;3
55182;3252;3188;1626.635;4
55183;3252;15;1656.799;1
55184;3252;20;1718.587;1
55185;3252;53;1716.621;1
55186;3252;1762;1808.068;8
55187;3252;52;1755.562;2
55188;3252;122;1665.258;1
55189;3252;50;1744.644;2
55190;3252;18703;595.462;15
55191;3252;1730;681.053;3
55192;3252;536;667.471;1
55193;3252;2415;560.572;8
55194;3252;1730;659.797;7
55195;3252;5092;485.089;19
55196;3252;1940;519.809;1
55197;3252;1252;569.47;2
55198;3252;1369;732.144;1
55199;3252;609;370.538;7
55200;3252;1723;777.899;1
55201;3252;2744;624.775;4
55202;3252;1066;689.992;1
55203;3252;1451;614.687;1
55204;3252;1067;655.363;1
55205;3252;12815;2080.724;8
55206;3252;2606;2025.691;1
55207;3252;114;2387.265;1
55208;3252;97;2408.68;1
55209;3252;153;2419.215;1
55210;3252;77;2356.362;1
55211;3252;727;2380.832;1
55212;3252;645;2227.809;4
55213;3252;70;2381.894;1
55214;3252;1186;2014.868;1
55215;3252;136;2433.528;1
55216;3252;295;2153.33;1
55217;3252;31144;791.927;13
55218;3252;482;850.317;1
55219;3252;718;502.442;1
55220;3252;538;600.008;2
55221;3252;1438;640.017;1
55222;3252;1237;387.959;10
55223;3252;2621;560.55;5
55224;3252;16745;879.456;6
55225;3252;1436;731.418;1
55226;3252;1801;979.157;1
55227;3252;1313;803.875;1
55228;3252;1905;910.742;3
55229;3252;600;716.115;8
55230;3252;1226;791.634;1
55231;3252;756;661.996;6
55232;3252;12326;776.978;2
55233;3252;1119;1199.962;2
55234;3252;3313;708.097;1
55235;3252;2665;1264.359;9
55236;3252;3732;1140.971;1
55237;3252;1897;729.088;1
55238;3252;1740;988.73;2
55239;3252;24001;1110.457;25
55240;3252;5492;1228.548;2
55241;3252;2251;1097.297;1
55242;3252;2609;1101.087;7
55243;3252;2853;1301.997;1
55244;3252;16554;1301.643;22
55245;3252;1010;1025.417;1
55246;3252;8672;1264.504;12
55247;3252;4774;920.702;2
55248;3252;3681;1159.133;6
55249;3252;2342;1167.446;7
55250;3252;8919;1040.458;4
55251;3252;2085;1206.747;1
55252;3252;642;1099.843;2
55253;3252;555;1101.242;3
55254;3252;1527;979.9;5
55255;3252;1164;1216.283;1
55256;3252;1273;1002.925;1
55257;3252;296;1158.703;2
55258;3252;9103;1885.668;1
55259;3252;2189;1973.796;1
55260;3252;564;2151.501;2
55261;3252;21022;1644.276;5
55262;3252;698;1648.897;1
55263;3252;14804;1383.458;10
55264;3252;1201;1647.592;1
55265;3252;1533;1684.933;1
55266;3252;1573;1439.896;1
55267;3252;1390;1600.017;2
